sale_date,site_id,site_name,product,total_litres,total_amount,avg_price
2025-06-20,BANKET,BANKET,BANKET USD DIESEL,134.44,198.32,1.48
2025-06-20,BANKET,BANKET,BANKET USD PETROL,9.39,13.41,1.43
2025-06-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,56.57,85.12,1.5
2025-06-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,157.13,230.79,1.47
2025-06-20,FORT STREET,FORT STREET,FORT USD DIESEL,3.44,4.35,1.26
2025-06-20,FORT STREET,FORT STREET,FORT USD PETROL,27.21,39.69,1.46
2025-06-20,MARONDERA,MARONDERA,MARONDERA USD DIESEL,219.31,315.36,1.44
2025-06-20,MARONDERA,MARONDERA,MARONDERA USD PETROL,210.4,312.9,1.49
2025-06-20,R MUGABE,R MUGABE,R MUGABE USD DIESEL,56.0,81.2,1.45
2025-06-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,85.71,124.95,1.46
2025-06-20,ROADPORT,ROADPORT,ROADPORT USD DIESEL,120.81,178.8,1.48
2025-06-20,ROADPORT,ROADPORT,ROAPORT USD PETROL,80.67,120.0,1.49
2025-06-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,276.32,419.52,1.52
2025-06-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,23.8,33.81,1.42
2025-06-21,FORT STREET,FORT STREET,FORT USD PETROL,13.6,19.11,1.41
2025-06-21,KADOMA,KADOMA,KADOMA USD PETROL,156.85,226.2,1.44
2025-06-21,MARONDERA,MARONDERA,MARONDERA USD DIESEL,238.88,342.72,1.43
2025-06-21,MARONDERA,MARONDERA,MARONDERA USD PETROL,200.0,298.0,1.49
2025-06-21,R MUGABE,R MUGABE,R MUGABE USD PETROL,107.47,157.29,1.46
2025-06-21,ROADPORT,ROADPORT,ROAPORT USD PETROL,117.61,175.5,1.49
2025-06-22,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,427.38,636.23,1.49
2025-06-22,FIFE STREET,FIFE STREET,FIFE USD PETROL,51.7,74.97,1.45
2025-06-22,FORT STREET,FORT STREET,FORT USD DIESEL,120.68,174.0,1.44
2025-06-22,MARONDERA,MARONDERA,MARONDERA USD DIESEL,345.23,496.8,1.44
2025-06-22,MARONDERA,MARONDERA,MARONDERA USD PETROL,78.98,116.22,1.47
2025-06-22,R MUGABE,R MUGABE,R MUGABE USD PETROL,64.76,94.08,1.45
2025-06-22,ROADPORT,ROADPORT,ROADPORT USD DIESEL,17.45,25.33,1.45
2025-06-22,ROADPORT,ROADPORT,ROAPORT USD PETROL,116.0,174.0,1.5
2025-06-23,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,115.13,174.8,1.52
2025-06-23,FIFE STREET,FIFE STREET,FIFE USD PETROL,12.24,17.64,1.44
2025-06-23,FORT STREET,FORT STREET,FORT USD PETROL,73.56,107.31,1.46
2025-06-23,MARONDERA,MARONDERA,MARONDERA USD DIESEL,131.97,188.64,1.43
2025-06-23,MARONDERA,MARONDERA,MARONDERA USD PETROL,89.22,132.61,1.49
2025-06-23,ROADPORT,ROADPORT,ROAPORT USD PETROL,53.34,79.5,1.49
2025-06-24,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,241.44,366.32,1.52
2025-06-24,FIFE STREET,FIFE STREET,FIFE USD PETROL,27.21,39.69,1.46
2025-06-24,FORT STREET,FORT STREET,FORT USD DIESEL,6.89,8.7,1.26
2025-06-24,FORT STREET,FORT STREET,FORT USD PETROL,40.81,58.8,1.44
2025-06-24,KADOMA,KADOMA,KADOMA USD PETROL,3.45,4.35,1.26
2025-06-24,MARONDERA,MARONDERA,MARONDERA USD DIESEL,673.82,969.12,1.44
2025-06-24,R MUGABE,R MUGABE,R MUGABE USD DIESEL,200.53,290.0,1.45
2025-06-24,R MUGABE,R MUGABE,R MUGABE USD PETROL,3.41,4.41,1.29
2025-06-25,CRIPPS,CRIPPS,CRIPPS PETROL USD,252.71,370.44,1.47
2025-06-25,FIFE STREET,FIFE STREET,FIFE USD DIESEL,21.72,30.45,1.4
2025-06-25,FORT STREET,FORT STREET,FORT USD PETROL,366.25,538.02,1.47
2025-06-25,KADOMA,KADOMA,KADOMA USD DIESEL,36.81,52.92,1.44
2025-06-25,KADOMA,KADOMA,KADOMA USD PETROL,33.1,47.85,1.45
2025-06-25,MARONDERA,MARONDERA,MARONDERA USD DIESEL,38.36,55.48,1.45
2025-06-25,MARONDERA,MARONDERA,MARONDERA USD PETROL,212.59,315.88,1.49
2025-06-25,R MUGABE,R MUGABE,R MUGABE USD PETROL,139.44,207.11,1.49
2025-06-26,CRIPPS,CRIPPS,CRIPPS PETROL USD,88.4,127.89,1.45
2025-06-26,FIFE STREET,FIFE STREET,FIFE USD PETROL,91.89,134.68,1.47
2025-06-26,FORT STREET,FORT STREET,FORT USD DIESEL,242.46,353.32,1.46
2025-06-26,FORT STREET,FORT STREET,FORT USD PETROL,18.79,26.82,1.43
2025-06-26,MARONDERA,MARONDERA,MARONDERA USD DIESEL,271.93,395.66,1.46
2025-06-26,MARONDERA,MARONDERA,MARONDERA USD PETROL,27.51,40.23,1.46
2025-06-26,R MUGABE,R MUGABE,R MUGABE USD DIESEL,67.8,97.82,1.44
2025-06-27,CRIPPS,CRIPPS,CRIPPS PETROL USD,51.01,74.97,1.47
2025-06-27,FIFE STREET,FIFE STREET,FIFE USD PETROL,329.72,486.92,1.48
2025-06-27,FORT STREET,FORT STREET,FORT USD DIESEL,34.24,49.64,1.45
2025-06-27,FORT STREET,FORT STREET,FORT USD PETROL,42.61,62.58,1.47
2025-06-27,MARONDERA,MARONDERA,MARONDERA USD DIESEL,149.12,217.54,1.46
2025-06-27,MARONDERA,MARONDERA,MARONDERA USD PETROL,101.91,150.49,1.48
2025-06-27,R MUGABE,R MUGABE,R MUGABE USD PETROL,50.87,74.5,1.46
2025-06-27,ROADPORT,ROADPORT,ROADPORT USD DIESEL,40.26,59.6,1.48
2025-06-27,ROADPORT,ROADPORT,ROAPORT USD PETROL,136.66,204.0,1.49
2025-06-28,CRIPPS,CRIPPS,CRIPPS PETROL USD,76.2,111.72,1.47
2025-06-28,FIFE STREET,FIFE STREET,FIFE USD PETROL,623.13,920.56,1.48
2025-06-28,FORT STREET,FORT STREET,FORT USD DIESEL,194.24,283.24,1.46
2025-06-28,KADOMA,KADOMA,PETROL,48.27,444697.92,9212.72
2025-06-28,MARONDERA,MARONDERA,MARONDERA USD DIESEL,326.26,475.96,1.46
2025-06-28,MARONDERA,MARONDERA,MARONDERA USD PETROL,335.57,499.15,1.49
2025-06-28,R MUGABE,R MUGABE,R MUGABE USD PETROL,16.77,23.84,1.42
2025-06-29,CRIPPS,CRIPPS,CRIPPS PETROL USD,42.65,61.74,1.45
2025-06-29,FIFE STREET,FIFE STREET,FIFE USD PETROL,481.85,711.88,1.48
2025-06-29,FORT STREET,FORT STREET,FORT USD PETROL,40.26,59.6,1.48
2025-06-29,KADOMA,KADOMA,DIESEL,20.39,187022.8,9172.28
2025-06-29,KADOMA,KADOMA,PETROL,41.37,379846.14,9181.68
2025-06-29,MARONDERA,MARONDERA,MARONDERA USD DIESEL,684.93,998.64,1.46
2025-06-29,MARONDERA,MARONDERA,MARONDERA USD PETROL,143.75,213.07,1.48
2025-06-29,R MUGABE,R MUGABE,R MUGABE USD PETROL,24.16,35.76,1.48
2025-06-29,ROADPORT,ROADPORT,ROAPORT USD PETROL,153.34,229.5,1.5
2025-06-30,CRIPPS,CRIPPS,CRIPPS PETROL USD,100.0,147.0,1.47
2025-06-30,FIFE STREET,FIFE STREET,FIFE USD PETROL,852.22,1260.96,1.48
2025-06-30,FORT STREET,FORT STREET,FORT USD DIESEL,54.79,78.84,1.44
2025-06-30,FORT STREET,FORT STREET,FORT USD PETROL,49.66,73.01,1.47
2025-06-30,KADOMA,KADOMA,DIESEL,13.6,121564.82,8938.59
2025-06-30,KADOMA,KADOMA,PETROL,12.41,111174.48,8958.46
2025-06-30,MARONDERA,MARONDERA,MARONDERA USD DIESEL,243.85,354.78,1.45
2025-06-30,MARONDERA,MARONDERA,MARONDERA USD PETROL,41.59,61.09,1.47
2025-06-30,R MUGABE,R MUGABE,R MUGABE USD PETROL,38.92,56.62,1.45
2025-06-30,ROADPORT,ROADPORT,ROAPORT USD PETROL,81.27,121.5,1.5
2025-07-01,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,203.4,292.32,1.44
2025-07-01,FIFE STREET,FIFE STREET,FIFE USD PETROL,351.34,522.99,1.49
2025-07-01,FORT STREET,FORT STREET,FORT USD PETROL,51.0,75.99,1.49
2025-07-01,KADOMA,KADOMA,KADOMA USD DIESEL,51.11,74.97,1.47
2025-07-01,KADOMA,KADOMA,KADOMA USD PETROL,34.39,49.98,1.45
2025-07-01,MARONDERA,MARONDERA,MARONDERA USD DIESEL,196.57,286.16,1.46
2025-07-01,ROADPORT,ROADPORT,ROAPORT USD PETROL,73.34,109.5,1.49
2025-07-02,BANKET,BANKET,BANKET USD DIESEL,130.4,192.4,1.48
2025-07-02,BANKET,BANKET,BANKET USD PETROL,91.39,137.41,1.5
2025-07-02,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,108.55,164.16,1.51
2025-07-02,CRIPPS,CRIPPS,CRIPPS PETROL USD,33.78,48.84,1.45
2025-07-02,FIFE STREET,FIFE STREET,FIFE USD PETROL,114.08,168.37,1.48
2025-07-02,FORT STREET,FORT STREET,FORT USD DIESEL,386.98,563.56,1.46
2025-07-02,FORT STREET,FORT STREET,FORT USD PETROL,93.28,138.57,1.49
2025-07-02,KADOMA,KADOMA,KADOMA USD DIESEL,47.43,69.09,1.46
2025-07-02,KADOMA,KADOMA,KADOMA USD PETROL,17.88,24.99,1.4
2025-07-02,MARONDERA,MARONDERA,MARONDERA USD DIESEL,67.79,97.82,1.44
2025-07-02,MARONDERA,MARONDERA,MARONDERA USD PETROL,195.4,290.55,1.49
2025-07-02,R MUGABE,R MUGABE,R MUGABE USD PETROL,6.0,9.0,1.5
2025-07-02,ROADPORT,ROADPORT,ROAPORT USD PETROL,150.0,225.0,1.5
2025-07-03,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,151.31,229.52,1.52
2025-07-03,FIFE STREET,FIFE STREET,FIFE USD PETROL,271.14,403.79,1.49
2025-07-03,KADOMA,KADOMA,KADOMA USD DIESEL,34.31,49.98,1.46
2025-07-03,KADOMA,KADOMA,KADOMA USD PETROL,13.31,19.11,1.44
2025-07-03,MARONDERA,MARONDERA,MARONDERA USD DIESEL,2197.26,3207.62,1.46
2025-07-03,R MUGABE,R MUGABE,R MUGABE USD DIESEL,30.82,43.8,1.42
2025-07-03,R MUGABE,R MUGABE,R MUGABE USD PETROL,101.33,151.5,1.5
2025-07-03,ROADPORT,ROADPORT,ROAPORT USD PETROL,31.34,46.5,1.48
2025-07-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,7688.0,11455.12,1.49
2025-07-04,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,10617.0,16137.84,1.52
2025-07-04,FIFE STREET,FIFE STREET,FIFE USD PETROL,173.19,256.28,1.48
2025-07-04,KADOMA,KADOMA,KADOMA USD DIESEL,33.92,48.51,1.43
2025-07-04,KADOMA,KADOMA,KADOMA USD PETROL,32.75,47.04,1.44
2025-07-04,MARONDERA,MARONDERA,MARONDERA USD DIESEL,127.11,185.42,1.46
2025-07-04,MARONDERA,MARONDERA,MARONDERA USD PETROL,96.25,143.04,1.49
2025-07-04,R MUGABE,R MUGABE,R MUGABE USD DIESEL,35.0,51.1,1.46
2025-07-04,R MUGABE,R MUGABE,R MUGABE USD PETROL,37.33,55.5,1.49
2025-07-04,ROADPORT,ROADPORT,ROAPORT USD PETROL,88.0,132.0,1.5
2025-07-05,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,130.87,193.7,1.48
2025-07-05,FIFE STREET,FIFE STREET,FIFE USD PETROL,153.68,227.97,1.48
2025-07-05,KADOMA,KADOMA,KADOMA USD DIESEL,47.77,69.09,1.45
2025-07-05,KADOMA,KADOMA,KADOMA USD PETROL,60.3,88.2,1.46
2025-07-05,MARONDERA,MARONDERA,MARONDERA USD DIESEL,257.48,375.22,1.46
2025-07-05,MARONDERA,MARONDERA,MARONDERA USD PETROL,40.32,59.6,1.48
2025-07-05,R MUGABE,R MUGABE,R MUGABE USD DIESEL,20.53,29.2,1.42
2025-07-05,R MUGABE,R MUGABE,R MUGABE USD PETROL,111.33,166.5,1.5
2025-07-05,ROADPORT,ROADPORT,ROAPORT USD PETROL,135.34,202.5,1.5
2025-07-06,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,192.1,291.84,1.52
2025-07-06,FIFE STREET,FIFE STREET,FIFE USD DIESEL,79.18,114.55,1.45
2025-07-06,FORT STREET,FORT STREET,FORT USD PETROL,55.7,81.95,1.47
2025-07-06,MARONDERA,MARONDERA,MARONDERA USD DIESEL,126.56,183.96,1.45
2025-07-06,MARONDERA,MARONDERA,MARONDERA USD PETROL,41.08,61.09,1.49
2025-07-06,R MUGABE,R MUGABE,R MUGABE USD DIESEL,37.67,54.02,1.43
2025-07-06,R MUGABE,R MUGABE,R MUGABE USD PETROL,33.33,49.5,1.49
2025-07-06,ROADPORT,ROADPORT,ROADPORT USD DIESEL,50.33,74.5,1.48
2025-07-06,ROADPORT,ROADPORT,ROAPORT USD PETROL,70.0,105.0,1.5
2025-07-07,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,180.92,273.6,1.51
2025-07-07,FIFE STREET,FIFE STREET,FIFE USD PETROL,250.46,371.01,1.48
2025-07-07,FORT STREET,FORT STREET,FORT USD PETROL,36.24,53.64,1.48
2025-07-07,KADOMA,KADOMA,KADOMA USD DIESEL,189.12,277.83,1.47
2025-07-07,KADOMA,KADOMA,KADOMA USD PETROL,59.87,86.73,1.45
2025-07-07,MARONDERA,MARONDERA,MARONDERA USD PETROL,334.73,497.66,1.49
2025-07-07,R MUGABE,R MUGABE,R MUGABE USD DIESEL,13.69,18.98,1.39
2025-07-07,R MUGABE,R MUGABE,R MUGABE USD PETROL,41.33,61.5,1.49
2025-07-07,ROADPORT,ROADPORT,ROAPORT USD PETROL,138.0,207.0,1.5
2025-07-07,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,382.55,569.18,1.49
2025-07-07,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,248.66,372.0,1.5
2025-07-08,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,75.65,114.0,1.51
2025-07-08,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,158.78,227.52,1.43
2025-07-08,CRIPPS,CRIPPS,CRIPPS DIESEL USD,71.91,103.66,1.44
2025-07-08,CRIPPS,CRIPPS,CRIPPS PETROL USD,196.86,290.08,1.47
2025-07-08,FIFE STREET,FIFE STREET,FIFE USD PETROL,60.44,89.4,1.48
2025-07-08,FORT STREET,FORT STREET,FORT USD PETROL,30.2,44.7,1.48
2025-07-08,MARONDERA,MARONDERA,MARONDERA USD DIESEL,504.58,735.84,1.46
2025-07-08,MARONDERA,MARONDERA,MARONDERA USD PETROL,225.71,335.25,1.49
2025-07-08,ROADPORT,ROADPORT,ROAPORT USD PETROL,89.34,133.5,1.49
2025-07-08,SUNWAY CITY,SUNWAY CITY,SUNWAY USD DIESEL,214.76,318.86,1.48
2025-07-08,SUNWAY CITY,SUNWAY CITY,SUNWAY USD PETROL,138.66,207.0,1.49
2025-07-09,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,107.89,162.64,1.51
2025-07-09,CRIPPS,CRIPPS,CRIPPS DIESEL USD,145.88,211.7,1.45
2025-07-09,FIFE STREET,FIFE STREET,FIFE USD PETROL,442.94,658.58,1.49
2025-07-09,FORT STREET,FORT STREET,FORT USD PETROL,13.42,19.37,1.44
2025-07-09,KADOMA,KADOMA,KADOMA USD DIESEL,206.34,302.82,1.47
2025-07-09,KADOMA,KADOMA,KADOMA USD PETROL,24.1,35.52,1.47
2025-07-09,MARONDERA,MARONDERA,MARONDERA USD DIESEL,327.74,477.42,1.46
2025-07-09,MARONDERA,MARONDERA,MARONDERA USD PETROL,30.0,44.7,1.49
2025-07-09,R MUGABE,R MUGABE,R MUGABE USD DIESEL,34.24,49.64,1.45
2025-07-09,R MUGABE,R MUGABE,R MUGABE USD PETROL,132.66,198.0,1.49
2025-07-09,ROADPORT,ROADPORT,ROAPORT USD PETROL,133.34,199.5,1.5
2025-07-10,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,349.32,520.01,1.49
2025-07-10,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,243.05,349.92,1.44
2025-07-10,FIFE STREET,FIFE STREET,FIFE USD PETROL,278.65,414.22,1.49
2025-07-10,KADOMA,KADOMA,KADOMA USD DIESEL,17.27,24.99,1.45
2025-07-10,KADOMA,KADOMA,KADOMA USD PETROL,3.02,4.44,1.47
2025-07-10,MARONDERA,MARONDERA,MARONDERA USD DIESEL,205.91,299.3,1.45
2025-07-10,R MUGABE,R MUGABE,R MUGABE USD PETROL,26.66,39.0,1.46
2025-07-11,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD DIESEL,199.32,296.51,1.49
2025-07-11,FIFE STREET,FIFE STREET,FIFE USD DIESEL,509.65,736.6,1.45
2025-07-11,KADOMA,KADOMA,KADOMA USD PETROL,41.84,60.68,1.45
2025-07-11,MARONDERA,MARONDERA,MARONDERA USD PETROL,148.99,220.52,1.48
2025-07-11,R MUGABE,R MUGABE,R MUGABE USD PETROL,66.0,99.0,1.5
2025-07-12,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,121.28,183.92,1.52
2025-07-12,CRIPPS,CRIPPS,CRIPPS PETROL USD,59.28,85.84,1.45
2025-07-12,FIFE STREET,FIFE STREET,FIFE USD PETROL,632.86,940.19,1.49
2025-07-12,KADOMA,KADOMA,DIESEL,20.39,187022.8,9172.28
2025-07-12,KADOMA,KADOMA,PETROL,155.4,1436003.7,9240.69
2025-07-12,MARONDERA,MARONDERA,MARONDERA USD DIESEL,562.91,820.52,1.46
2025-07-12,MPOPOMA,MPOPOMA,MPOPOMA USD DIESEL,183.83,267.18,1.45
2025-07-12,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,35.33,52.5,1.49
2025-07-12,R MUGABE,R MUGABE,R MUGABE USD DIESEL,34.24,49.64,1.45
2025-07-13,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,186.84,282.72,1.51
2025-07-13,CRIPPS,CRIPPS,CRIPPS PETROL USD,50.67,74.0,1.46
2025-07-13,FIFE STREET,FIFE STREET,FIFE USD PETROL,271.8,403.79,1.49
2025-07-13,FORT STREET,FORT STREET,FORT USD DIESEL,17.12,24.82,1.45
2025-07-13,KADOMA,KADOMA,DIESEL,23.8,215076.22,9036.82
2025-07-13,KADOMA,KADOMA,PETROL,67.56,620724.18,9187.75
2025-07-13,MARONDERA,MARONDERA,MARONDERA USD DIESEL,134.24,195.64,1.46
2025-07-13,MARONDERA,MARONDERA,MARONDERA USD PETROL,67.11,99.83,1.49
2025-07-13,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,63.53,94.5,1.49
2025-07-14,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,109.21,165.68,1.52
2025-07-14,CRIPPS,CRIPPS,CRIPPS PETROL USD,67.56,99.16,1.47
2025-07-14,FIFE STREET,FIFE STREET,FIFE USD PETROL,381.6,566.2,1.48
2025-07-14,KADOMA,KADOMA,DIESEL,4.08,37404.56,9167.78
2025-07-14,KADOMA,KADOMA,PETROL,13.51,120439.02,8914.81
2025-07-14,MARONDERA,MARONDERA,MARONDERA USD DIESEL,68.48,99.28,1.45
2025-07-14,MARONDERA,MARONDERA,MARONDERA USD PETROL,80.53,119.2,1.48
2025-07-14,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,113.33,169.5,1.5
2025-07-14,R MUGABE,R MUGABE,R MUGABE USD DIESEL,90.41,131.4,1.45
2025-07-14,R MUGABE,R MUGABE,R MUGABE USD PETROL,103.33,154.5,1.5
2025-07-14,ROADPORT,ROADPORT,ROAPORT USD PETROL,74.67,111.0,1.49
2025-07-15,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,153.94,232.56,1.51
2025-07-15,CRIPPS,CRIPPS,CRIPPS PETROL USD,214.86,316.72,1.47
2025-07-15,FIFE STREET,FIFE STREET,FIFE USD PETROL,390.76,581.1,1.49
2025-07-15,FORT STREET,FORT STREET,FORT USD PETROL,30.87,44.7,1.45
2025-07-15,KADOMA,KADOMA,KADOMA USD DIESEL,79.05,116.92,1.48
2025-07-15,MARONDERA,MARONDERA,MARONDERA USD DIESEL,273.97,398.58,1.45
2025-07-15,MARONDERA,MARONDERA,MARONDERA USD PETROL,89.93,133.5,1.48
2025-07-15,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,33.33,49.5,1.49
2025-07-15,R MUGABE,R MUGABE,R MUGABE USD PETROL,53.33,79.5,1.49
2025-07-15,ROADPORT,ROADPORT,ROAPORT USD PETROL,28.76,42.84,1.49
2025-07-16,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,39.47,59.28,1.5
2025-07-16,CRIPPS,CRIPPS,CRIPPS BULK DIESEL USD,215.27,309.6,1.44
2025-07-16,CRIPPS,CRIPPS,CRIPPS DIESEL USD,47.26,68.62,1.45
2025-07-16,FIFE STREET,FIFE STREET,FIFE USD PETROL,383.21,569.18,1.49
2025-07-16,FORT STREET,FORT STREET,FORT USD DIESEL,40.81,58.8,1.44
2025-07-16,FORT STREET,FORT STREET,FORT USD PETROL,13.42,19.37,1.44
2025-07-16,KADOMA,KADOMA,KADOMA USD PETROL,26.85,38.74,1.44
2025-07-16,MARONDERA,MARONDERA,MARONDERA USD DIESEL,99.31,144.54,1.46
2025-07-16,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,48.0,72.0,1.5
2025-07-16,R MUGABE,R MUGABE,R MUGABE USD DIESEL,70.06,102.9,1.47
2025-07-16,R MUGABE,R MUGABE,R MUGABE USD PETROL,6.66,9.0,1.35
2025-07-16,ROADPORT,ROADPORT,ROADPORT USD DIESEL BUS,204.09,299.88,1.47
2025-07-16,ROADPORT,ROADPORT,ROAPORT USD PETROL,93.47,142.29,1.52
2025-07-17,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,157.22,238.64,1.52
2025-07-17,CRIPPS,CRIPPS,CRIPPS PETROL USD,141.21,208.68,1.48
2025-07-17,FIFE STREET,FIFE STREET,FIFE USD PETROL,336.23,499.15,1.48
2025-07-17,FORT STREET,FORT STREET,FORT USD PETROL,192.61,286.08,1.49
2025-07-17,KADOMA,KADOMA,KADOMA USD PETROL,57.05,84.93,1.49
2025-07-17,MARONDERA,MARONDERA,MARONDERA USD PETROL,90.66,135.0,1.49
2025-07-17,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,17.32,25.5,1.47
2025-07-17,ROADPORT,ROADPORT,ROAPORT USD PETROL,108.5,165.24,1.52
2025-07-18,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,287.39,436.24,1.52
2025-07-18,CRIPPS,CRIPPS,CRIPPS PETROL USD,33.77,48.84,1.45
2025-07-18,FIFE STREET,FIFE STREET,FIFE USD PETROL,248.99,369.52,1.48
2025-07-18,FORT STREET,FORT STREET,FORT USD PETROL,80.53,119.2,1.48
2025-07-18,KADOMA,KADOMA,KADOMA USD DIESEL,3.38,4.44,1.31
2025-07-18,KADOMA,KADOMA,KADOMA USD PETROL,27.59,40.23,1.46
2025-07-18,MARONDERA,MARONDERA,MARONDERA USD DIESEL,475.21,693.5,1.46
2025-07-18,MARONDERA,MARONDERA,MARONDERA USD PETROL,50.8,75.0,1.48
2025-07-18,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,149.33,223.5,1.5
2025-07-18,R MUGABE,R MUGABE,R MUGABE USD PETROL,217.33,325.5,1.5
2025-07-18,ROADPORT,ROADPORT,ROAPORT USD PETROL,129.41,197.37,1.53
2025-07-19,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,230.92,349.6,1.51
2025-07-19,CRIPPS,CRIPPS,CRIPPS PETROL USD,72.29,105.08,1.45
2025-07-19,FIFE STREET,FIFE STREET,FIFE USD DIESEL,229.53,334.34,1.46
2025-07-19,FIFE STREET,FIFE STREET,FIFE USD PETROL,117.11,174.33,1.49
2025-07-19,FORT STREET,FORT STREET,FORT USD PETROL,134.88,199.66,1.48
2025-07-19,KADOMA,KADOMA,KADOMA USD DIESEL,67.56,99.16,1.47
2025-07-19,KADOMA,KADOMA,KADOMA USD PETROL,28.52,41.72,1.46
2025-07-19,MARONDERA,MARONDERA,MARONDERA USD DIESEL,293.79,427.78,1.46
2025-07-19,MARONDERA,MARONDERA,MARONDERA USD PETROL,92.04,138.0,1.5
2025-07-19,MPOPOMA,MPOPOMA,MPOPOMA USD PETROL,50.66,75.0,1.48
2025-07-19,R MUGABE,R MUGABE,R MUGABE USD PETROL,166.7,249.0,1.49
2025-07-19,ROADPORT,ROADPORT,ROADPORT USD DIESEL,10.67,15.0,1.41
2025-07-19,ROADPORT,ROADPORT,ROAPORT USD PETROL,50.33,76.5,1.52
2025-07-20,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,164.47,249.28,1.52
2025-07-20,CRIPPS,CRIPPS,CRIPPS DIESEL USD,116.43,169.36,1.45
2025-07-20,CRIPPS,CRIPPS,CRIPPS PETROL USD,87.83,128.76,1.47
2025-07-20,FIFE STREET,FIFE STREET,FIFE USD PETROL,231.09,342.7,1.48
2025-07-20,FORT STREET,FORT STREET,FORT USD PETROL,6.71,8.94,1.33
2025-07-20,MARONDERA,MARONDERA,MARONDERA USD DIESEL,330.9,481.8,1.46
2025-07-20,R MUGABE,R MUGABE,R MUGABE USD DIESEL,13.6,19.11,1.41
2025-07-20,R MUGABE,R MUGABE,R MUGABE USD PETROL,16.16,24.0,1.49
2025-07-20,ROADPORT,ROADPORT,ROADPORT USD DIESEL,125.78,187.5,1.49
2025-07-20,ROADPORT,ROADPORT,ROAPORT USD PETROL,43.47,65.79,1.51
2025-07-21,BANKET,BANKET,BANKET USD PETROL,81.45,122.31,1.5
2025-07-21,CHINHOYI MAIN,CHINHOYI MAIN,CHINHOYI MAIN USD PETROL,278.94,422.56,1.51
2025-07-21,FIFE STREET,FIFE STREET,FIFE USD PETROL,209.38,311.41,1.49
2025-07-21,FORT STREET,FORT STREET,FORT USD PETROL,77.84,114.73,1.47
2025-07-21,KADOMA,KADOMA,KADOMA USD DIESEL,20.27,29.6,1.46
2025-07-21,KADOMA,KADOMA,KADOMA USD PETROL,23.49,34.27,1.46
2025-07-21,MARONDERA,MARONDERA,MARONDERA USD PETROL,474.33,711.0,1.5
2025-07-21,R MUGABE,R MUGABE,R MUGABE USD DIESEL,13.6,19.11,1.41
2025-07-21,R MUGABE,R MUGABE,R MUGABE USD PETROL,76.14,114.0,1.5
2025-07-21,ROADPORT,ROADPORT,ROADPORT USD DIESEL,23.34,34.5,1.48
2025-07-21,ROADPORT,ROADPORT,ROAPORT USD PETROL,27.45,41.31,1.5
